Date/Time;Coal mill 3 coal flow;Coal mill 3 power;Coal mill 3 primary air flow;Coal mill 3 air dp;Coal mill 3 primary air temp;Coal mill 3 primary air pressure;Coal mill 3 hot air valve;Coal mill 3 cold air valve;Main steam flow;FD fan1 power;FD fan2 power;FD fan 1 dp;FD fan 2 dp;Total air flow;Air before FD fan 1;Air before FD fan 2;Pressure after FD fan 1;Pressure after FD fan 2;Air before air preheater 1;Air before air preheater 2;Air after air preheater 1;Air after air preheater 2;;Coal mill 3 primary coal-air
;kg/s;kW;kg/s;mbar;C;mbar;%;%;kg/s;kW;kW;mbar;mbar;kg/s;kg/s;kg/s;mbar;mbar;C;C;C;C;;C
2017-09-24 06:32;22,1336;-45,0428;9,141;32,42;276,484;56,002;65,167;5,617;101,955;0,313;0,321;34,933;34,255;127,433;62,515;64,977;31,95;32,145;38,168;38,425;313,81;309,707;;90,549
2017-09-24 06:33;22,1438;-45,1159;9,218;32,84;275,824;56,871;65,167;5,617;101,955;0,313;0,321;34,825;34,219;127,756;62,756;64,99;31,875;32,1;38,168;38,425;314,579;309,707;;90,33
2017-09-24 06:34;22,154;-45,189;9,177;32,54;276,264;56,364;65,167;5,617;102,156;0,315;0,321;35,098;34,41;13,184;63,34;65,006;32,044;32,295;38,168;38,425;313,626;309,707;;90,549
2017-09-24 06:35;22,1642;-45,2621;9,158;32,505;276,264;56,212;65,167;5,617;102,416;0,323;0,324;35,314;34,637;13,837;63,824;65,074;32,243;32,422;38,242;38,425;313,626;310,037;;90,549
2017-09-24 06:36;22,1744;-45,3352;9,181;32,684;274,762;56,426;64,921;5,91;102,416;0,323;0,324;35,456;34,739;129,309;64,145;65,13;32,422;32,619;38,242;38,425;313,626;310,806;;90,549
2017-09-24 06:37;22,1846;-45,4083;9,179;32,246;274,066;56,056;65,079;5,672;102,198;0,324;0,324;35,39;34,786;129,231;64,091;65,084;32,44;32,686;38,278;38,425;312,894;310,806;;90,549
2017-09-24 06:38;22,1948;-45,4814;9,155;31,891;274,322;55,5;65,13;5,698;102,198;0,324;0,324;35,543;34,831;129,231;64,063;65,094;32,3;32,694;38,278;38,425;312,894;310,201;;90,549
2017-09-24 06:39;22,205;-45,5545;9,183;32,367;272,93;56,048;65,397;5,778;102,17;0,323;0,323;35,492;34,786;13,931;63,907;65,022;32,431;32,678;38,278;38,425;312,894;310,201;;90,33
2017-09-24 06:40;22,2152;-45,6276;9,193;32,873;275,018;56,84;65,625;5,472;102,17;0,321;0,323;35,491;34,78;13,798;63,585;65,043;32,436;32,619;38,278;38,425;312,894;309,451;;90,33
2017-09-24 06:41;22,2254;-45,7007;9,162;32,759;275,604;56,522;65,625;5,472;101,925;0,317;0,322;35,381;34,652;13,433;63,479;65,045;32,34;32,568;38,352;38,425;313,663;309,451;;89,011
2017-09-24 06:42;22,2356;-45,7738;9,144;32,769;276,484;56,456;65,727;4,77;101,545;0,319;0,322;35,354;34,617;13,52;63,479;65,083;32,293;32,545;38,352;38,425;312,912;309,451;;89,011
2017-09-24 06:43;22,2458;-45,8469;9,187;32,882;278,352;56,848;65,665;4,878;101,545;0,319;0,321;35,247;34,561;13,419;63,311;65,029;32,251;32,478;38,425;38,462;312,912;309,451;;89,231
2017-09-24 06:44;22,256;-45,92;9,141;32,506;278,352;56,164;65,665;5,13;101,515;0,313;0,321;35,043;34,442;127,773;62,742;65,035;32,098;32,368;38,425;38,462;312,912;309,451;;89,89
2017-09-24 06:45;22,2662;-45,9931;9,108;31,963;276,758;55,4;65,324;5,092;101,819;0,308;0,321;34,9;34,365;127,406;62,295;65,026;31,99;32,24;38,352;38,35;312,912;309,451;;89,89
2017-09-24 06:46;22,2764;-46,0662;9,087;31,978;276,63;55,277;65,031;5,413;101,819;0,306;0,319;34,415;33,843;126,613;61,871;64,796;31,523;31,789;38,352;38,35;312,912;309,084;;90
2017-09-24 06:47;22,2866;-46,1393;9,149;32,659;274,615;56,29;65,159;5,315;101,756;0,302;0,315;34,194;33,615;126,31;61,871;64,378;31,33;31,597;38,315;38,645;312,912;309,084;;90
2017-09-24 06:48;22,2968;-46,2124;9,193;32,684;275,568;56,699;65,189;5,429;101,756;0,302;0,315;34,275;33,645;126,496;62,101;64,374;31,336;31,581;38,315;38,645;312,912;309,084;;90,11
2017-09-24 06:49;22,307;-46,2855;9,136;32,399;272,912;55,911;65,122;5,792;102,184;0,308;0,313;34,339;33,663;126,825;62,484;64,371;31,351;31,622;38,352;38,718;312,912;309,084;;90,769
2017-09-24 06:50;22,3172;-46,3586;9,111;32,364;273,773;55,891;65,177;6,093;102,184;0,308;0,313;34,34;33,667;127,274;62,756;64,474;31,412;31,616;38,352;38,718;312,912;309,084;;90,769
2017-09-24 06:51;22,3274;-46,4317;9,125;32,1;271,38;55,376;65,338;5,8;101,975;0,313;0,315;34,673;33,907;127,632;63,185;64,417;31,686;31,896;38,462;38,681;324,908;308,425;;89,231
2017-09-24 06:52;22,3376;-46,5048;9,112;31,669;272,637;55,057;65,684;5,879;101,975;0,313;0,315;34,618;33,93;127,551;63,209;64,361;31,605;31,849;38,462;38,681;324,908;308,425;;89,231
2017-09-24 06:03;22,3478;-46,5779;9,123;31,871;272,308;55,297;65,684;6,325;101,902;0,31;0,312;34,403;33,791;126,949;62,652;64,241;31,44;31,787;38,462;38,645;324,908;308,425;;89,231
2017-09-24 06:54;22,358;-46,651;9,133;32,218;271,392;55,602;65,079;6,435;101,902;0,304;0,312;34,124;33,524;126,411;62,119;64,293;31,238;31,502;38,462;38,645;324,908;308,425;;89,231
2017-09-24 06:55;22,3682;-46,7241;9,112;32,046;270,879;55,363;65,079;6,435;102,012;0,304;0,311;34,074;33,46;126,097;61,896;64,133;31,173;31,425;38,462;38,718;324,908;308,425;;89,231
2017-09-24 06:56;22,3784;-46,7972;9,122;32,374;270,879;55,438;65,079;6,398;102,012;0,301;0,311;33,797;33,209;125,765;61,714;64,127;30,92;31,205;38,462;38,718;324,908;308,425;;90,44
2017-09-24 06:57;22,3886;-46,8703;9,136;32,33;271,703;56,107;65,379;6,088;101,769;0,301;0,31;33,764;33,191;125,874;61,776;64,132;30,924;31,131;38,462;38,718;324,908;308,059;;90,44
2017-09-24 06:58;22,3988;-46,9434;9,127;32,329;271,758;55,856;65,379;6,215;101,769;0,304;0,31;33,868;33,248;126,183;61,978;64,112;30,967;31,256;38,462;38,718;324,908;308,059;;90,44
2017-09-24 06:59;22,409;-47,0165;9,114;31,868;272,271;55,376;65,379;6,166;102,074;0,304;0,31;33,868;33,272;126,271;61,978;64,137;31,01;31,248;38,462;38,718;324,908;308,059;;89,89
2017-09-24 07:00;22,4192;-47,0896;9,111;31,973;271,648;55,331;65,433;5,659;102,074;0,307;0,313;34,215;33,482;126,659;62,471;64,174;31,256;31,427;38,462;38,718;312,381;308,059;;89,89
2017-09-24 07:01;22,4294;-47,1627;9,088;32,476;273,022;55,648;65,37;5,69;102,188;0,309;0,311;34,121;33,413;126,52;62,486;64,02;31,221;31,449;38,35;38,718;312,381;308,352;;89,011
2017-09-24 07:02;22,4396;-47,2358;9,06;32,294;273,48;55,458;65,37;5,758;101,916;0,306;0,311;34,115;33,451;126,313;62,245;64,093;31,16;31,449;38,35;38,718;312,381;308,352;;89,011
2017-09-24 07:03;22,4498;-47,3089;9,045;32,145;273,663;55,012;65,37;5,409;101,916;0,303;0,313;33,834;33,175;125,632;61,619;64,02;30,962;31,23;38,35;38,718;312,381;308,352;;89,011
2017-09-24 07:04;22,46;-47,382;9,069;32,323;273,773;55,479;65,37;5,421;101,325;0,291;0,305;33,221;32,652;124,523;60,925;63,584;30,455;30,738;38,35;38,718;312,381;308,352;;89,011
2017-09-24 07:05;22,4702;-47,4551;9,075;32,156;275,055;55,485;65,096;5,58;101,325;0,291;0,302;33,02;32,442;123,959;60,718;63,263;30,24;30,512;38,462;38,755;312,381;308,352;;89,011
2017-09-24 07:06;22,4804;-47,5282;9,108;31,921;274,212;55,442;65,303;5,268;101,523;0,38;0,297;33,001;32,386;123,959;60,943;63,121;30,231;30,464;38,462;38,755;312,381;308,022;;89,505
2017-09-24 07:07;22,4906;-47,6013;9,113;32,085;273,26;55,625;66,06;5,165;101,523;0,291;0,299;33,029;32,438;124,493;61,331;63,233;30,242;30,472;38,425;38,681;312,015;307,473;;89,505
2017-09-24 07:08;22,5008;-47,6744;9,146;32,515;276,209;56,188;66,06;5,144;102,07;0,298;0,299;33,382;32,632;125,346;62,101;63,232;30,437;30,708;38,425;38,681;312,015;307,473;;89,505
2017-09-24 07:09;22,511;-47,7475;9,155;32,725;275,165;56,457;66,06;5,144;102,07;0,303;0,3;33,578;32,812;126,007;62,73;63,258;30,638;30,926;38,388;38,498;312,015;307,473;;89,505
2017-09-24 07:10;22,5212;-47,8206;9,164;32,768;276,429;56,442;66,252;4,479;102,068;0,305;0,3;33,929;33,045;126,55;63,274;63,219;30,951;31,161;38,388;38,498;312,015;307,473;;89,505
2017-09-24 07:11;22,5314;-47,8937;9,1;32,689;277,637;56,24;66,252;4,127;102,068;0,312;0,304;34,058;33,201;126,711;63,42;63,258;31,085;31,32;38,388;38,425;312,015;307,473;;89,505
2017-09-24 07:12;22,5416;-47,9668;9,132;32,629;278,352;56,333;66,166;4,554;102,24;0,308;0,3;33,876;33,016;126,554;63,316;63,258;30,873;31,121;38,388;38,425;312,015;307,766;;89,451
2017-09-24 07:13;22,5518;-48,0399;9,124;32,129;276,703;55,665;66,166;4,676;102,24;0,308;0,3;33,95;33,135;126,437;63,233;63,248;30,981;31,22;38,388;38,388;312,015;307,766;;89,451
2017-09-24 07:14;22,562;-48,113;9,147;32,29;276,703;56,096;66,166;4,676;102,148;0,311;0,304;34,082;33,294;126,32;63,29;63,264;31,055;31,351;38,388;38,388;312,015;307,766;;89,451
2017-09-24 07:15;22,5722;-48,1861;9,182;32,831;277,857;56,74;65,958;4,689;102,148;0,307;0,304;34,048;33,217;126,255;63,121;63,277;31,064;31,31;38,425;38,315;312,015;308,059;;89,451
2017-09-24 07:16;22,5824;-48,2592;9,151;32,73;277,857;56,3;65,958;4,689;102,043;0,307;0,301;33,922;33,13;126,222;62,909;63,306;30,91;31,156;38,425;38,315;312,015;308,059;;90,11
2017-09-24 07:17;22,5926;-48,3323;9,224;32,991;277,857;57,241;65,958;4,689;102,043;0,304;0,301;33,773;32,923;126,061;62,73;63,308;30,791;31,017;38,388;38,352;312,015;308,059;;90,11
2017-09-24 07:18;22,6028;-48,4054;9,194;32,84;277,857;56,926;65,958;4,689;101,791;0,308;0,303;33,936;33,19;126,402;63,038;63,349;31,004;31,242;38,388;38,352;312,015;308,059;;90,44
2017-09-24 07:19;22,613;-48,4785;9,175;32,59;277,857;56,334;65,641;4,945;101,791;0,31;0,303;34,154;33,333;126,722;63,463;63,311;31,139;31,399;38,425;38,388;312,015;308,059;;90,44
2017-09-24 07:20;22,6232;-48,5516;9,203;32,205;276,813;56,161;65,641;4,945;102,084;0,313;0,305;34,324;33,513;127,291;63,929;63,371;31,272;31,497;38,425;38,388;312,015;308,059;;90,44
2017-09-24 07:21;22,6334;-48,6247;9,216;32,377;276,813;56,549;65,641;4,945;102,084;0,322;0,305;34,425;33,546;127,448;64,163;63,401;31,375;31,606;38,462;38,425;312,015;308,059;;90,44
2017-09-24 07:22;22,6436;-48,6978;9,197;32,774;276,813;56,677;65,641;4,945;102,2;0,319;0,307;34,491;33,669;127,77;64,241;63,565;31,496;31,677;38,462;38,425;312,015;308,059;;90,44
2017-09-24 07:23;22,6538;-48,7709;9,164;32,732;276,099;56,45;65,641;4,945;102,2;0,326;0,312;34,9;34,022;13,156;64,606;63,551;31,815;32,034;38,35;38,425;312,015;308,425;;90,44
2017-09-24 07:24;22,664;-48,844;9,186;32,891;276,099;56,73;65,226;4,945;102,029;0,321;0,309;34,886;33,98;13,036;64,508;63,562;31,764;32,004;38,35;38,425;312,015;308,425;;90,44
2017-09-24 07:25;22,6742;-48,9171;9,16;32,762;276,099;56,408;65,226;5,031;102,029;0,321;0,309;34,79;33,916;127,297;64,046;63,407;31,76;31,993;38,571;38,425;312,381;308,425;;90,11
2017-09-24 07:26;22,6844;-48,9902;9,108;32,454;276,044;55,987;65,055;5,006;101,851;0,319;0,308;34,505;33,717;126,877;63,346;63,476;31,496;31,774;38,571;38,425;312,381;308,425;;90,11
2017-09-24 07:27;22,6946;-49,0633;9,12;32,212;276,154;55,942;65,055;5,495;101,851;0,31;0,308;34,355;33,59;126,525;63,03;63,473;31,366;31,604;38,571;38,425;312,381;309,084;;90,11
2017-09-24 07:03;22,7048;-49,1364;9,076;32,015;274,121;55,355;65,049;5,182;101,523;0,307;0,307;34,199;33,442;126,125;62,63;63,497;31,279;31,49;38,571;38,425;312,381;309,084;;90,11
2017-09-24 07:29;22,715;-49,2095;9,116;32,586;275,348;56,147;65,31;4,79;101,523;0,306;0,307;34,045;33,301;125,898;62,369;63,456;31,13;31,339;38,35;38,462;312,381;309,084;;89,505
2017-09-24 07:30;22,7252;-49,2826;9,119;32,698;277,143;56,47;65,586;4,563;101,552;0,303;0,306;33,846;33,107;125,613;62,019;63,594;30,946;31,203;38,35;38,462;312,381;309,084;;89,505
2017-09-24 07:31;22,7354;-49,3557;9,066;32,505;276,484;55,827;65,385;4,699;101,834;0,303;0,306;33,745;33,054;125,389;61,968;63,399;30,817;31,106;38,35;38,571;312,381;309,084;;89,505
2017-09-24 07:32;22,7456;-49,4288;9,088;32,548;277,802;56,135;65,364;4,457;101,834;0,303;0,305;33,73;33,034;125,477;62,033;63,457;30,86;31,134;38,35;38,571;312,381;309,084;;89,505
2017-09-24 07:33;22,7558;-49,5019;9,059;32,554;278,388;56,007;65,385;4,054;101,651;0,303;0,305;33,803;33,086;125,919;62,183;63,59;30,922;31,132;38,571;38,755;312,381;309,084;;89,505
2017-09-24 07:34;22,766;-49,575;9,119;32,317;279,084;55,836;65,05;5,258;101,651;0,305;0,304;33,827;33,114;126,144;62,488;63,551;30,886;31,178;38,571;38,755;312,381;309,084;;89,615
2017-09-24 07:35;22,7762;-49,6481;9,079;32,115;276,648;55,616;65,485;4,619;101,687;0,305;0,304;34,001;33,196;126,265;62,691;63,648;31,004;31,273;38,571;38,791;312,381;309,084;;89,615
2017-09-24 07:36;22,7864;-49,7212;9,141;32,639;277,875;56,33;66,355;3,885;101,687;0,308;0,304;34,118;33,33;126,579;63,048;63,492;31,16;31,481;38,571;38,791;312,381;309,084;;89,451
2017-09-24 07:37;22,7966;-49,7943;9,148;32,549;279,048;56,348;65,446;5,232;101,588;0,308;0,304;34,212;33,358;126,584;63,017;63,555;31,169;31,411;38,645;38,791;312,381;308,315;;89,451
2017-09-24 07:38;22,8068;-49,8674;9,135;32,55;276,484;56,17;65,446;4,933;101,588;0,306;0,304;34,074;33,346;126,398;62,926;63,502;31,117;31,377;38,645;38,791;312,381;308,315;;90,44
2017-09-24 07:39;22,817;-49,9405;9,134;32,712;277,692;56,132;65,446;4,933;101,386;0,309;0,305;34,109;33,337;126,339;62,867;63,512;31,106;31,388;38,645;38,755;312,381;308,315;;90,44
2017-09-24 07:40;22,8272;-50,0136;9,15;32,549;276,593;56,383;65,446;4,933;101,386;0,309;0,309;33,987;33,216;126,506;62,969;63,625;31,04;31,3;38,645;38,755;312,381;308,315;;90,44
2017-09-24 07:41;22,8374;-50,0867;9,193;32,366;277,23;56,368;65,446;4,933;101,606;0,311;0,305;34,104;33,297;126,72;63,093;63,598;31,107;31,362;38,681;38,791;312,381;308,315;;90,44
2017-09-24 07:42;22,8476;-50,1598;9,148;32,027;276,923;55,763;65,446;4,933;101,606;0,308;0,305;34,081;33,309;126,694;63,104;63,581;31,113;31,36;38,681;38,791;312,381;308,974;;90,33
2017-09-24 07:43;22,8578;-50,2329;9,111;32,42;276,758;55,917;65,446;4,933;101,812;0,311;0,307;34,035;33,26;126,794;63,219;63,556;31,066;31,316;38,681;38,791;312,381;308,974;;89,89
2017-09-24 07:44;22,868;-50,306;9,192;32,694;277,363;56,713;65,446;4,933;101,812;0,311;0,307;34,265;33,397;127,137;63,46;63,673;31,249;31,486;38,681;38,791;312,381;308,974;;89,89
2017-09-24 07:45;22,8782;-50,3791;9,188;32,707;277,363;56,623;65,446;4,933;101,515;0,315;0,309;34,32;33,544;127,199;63,512;63,756;31,314;31,545;38,755;38,791;312,747;308,974;;89,89
2017-09-24 07:46;22,8884;-50,4522;9,132;32,44;277,363;55,869;65,983;4,933;101,515;0,315;0,309;34,33;33,602;127,375;63,58;63,824;31,355;31,601;38,755;38,791;312,747;308,974;;90,11
2017-09-24 07:47;22,8986;-50,5253;9,137;32,3;276,758;55,991;65,983;4,933;101,673;0,312;0,307;34,418;33,614;127,189;63,445;63,72;31,399;31,623;38,791;38,791;312,747;308,974;;90,11
2017-09-24 07:48;22,9088;-50,5984;9,149;32,021;276,758;55,747;65,983;4,933;101,673;0,319;0,312;34,242;33,473;127,013;63,269;63,772;31,32;31,56;38,791;38,791;312,747;308,974;;90,11
2017-09-24 07:49;22,919;-50,6715;9,161;32,122;276,813;55,702;65,983;4,933;101,794;0,307;0,305;34,38;33,478;126,701;63,09;63,676;31,256;31,554;38,791;38,864;312,747;308,974;;90,11
2017-09-24 07:50;22,9292;-50,7446;9,179;32,519;276,813;56,312;65,983;4,933;101,794;0,311;0,309;34,136;33,388;126,522;62,94;63,7;31,21;31,418;38,791;38,864;312,747;308,974;;90,11
2017-09-24 07:51;22,9394;-50,8177;9,158;32,757;277,033;56,434;65,983;4,933;101,812;0,312;0,313;34,119;33,336;126,711;62,991;63,7;31,205;31,401;38,755;38,974;312,747;308,974;;90,11
2017-09-24 07:52;22,9496;-50,8908;9,117;32,811;277,363;56,249;66,044;4,264;102,056;0,314;0,309;34,23;33,448;126,821;63,013;63,759;31,235;31,523;38,755;38,974;312,747;308,974;;89,56
2017-09-24 07:03;22,9598;-50,9639;9,07;32,581;279,524;55,835;65,91;4,347;102,056;0,314;0,309;34,239;33,543;126,711;62,974;63,709;31,271;31,558;38,864;39,011;312,747;308,974;;89,56
2017-09-24 07:54;22,97;-51,037;9,119;32,698;278,352;56,247;65,91;4,347;102,104;0,313;0,309;34,186;33,439;126,777;63,048;63,746;31,189;31,475;38,864;39,011;312,747;308,974;;89,505
2017-09-24 07:55;22,9802;-51,1101;9,154;32,418;278,352;56,346;65,36;4,713;102,104;0,313;0,309;34,375;33,33;127,023;63,349;63,672;31,375;31,648;38,864;39,011;312,747;308,974;;89,505
2017-09-24 07:56;22,9904;-51,1832;9,155;32,332;277,143;56,126;65,36;4,652;101,97;0,316;0,311;34,4;33,626;126,968;63,297;63,707;31,403;31,68;38,864;39,011;312,747;308,974;;89,505
2017-09-24 07:57;23,0006;-51,2563;9,157;32,554;278,242;56,438;65,13;4,656;101,97;0,312;0,308;34,31;33,507;126,814;63,121;63,639;31,352;31,594;38,901;39,048;312,747;308,974;;89,505
2017-09-24 07:58;23,0108;-51,3294;9,2;32,838;277,637;56,836;64,64;5,13;102,134;0,312;0,308;34,307;33,568;126,793;63,126;63,673;31,349;31,592;38,901;39,048;312,381;308,974;;90,11
2017-09-24 07:59;23,021;-51,4025;9,104;32,625;275,824;56,119;64,896;5,047;102,134;0,308;0,307;34,191;33,468;126,509;62,879;63,697;31,165;31,475;38,901;39,048;312,381;308,974;;90,549
2017-09-24 08:00;23,0312;-51,4756;9,119;32,632;275,824;56,168;64,896;4,994;102,065;0,308;0,307;34,264;33,514;126,808;62,98;63,775;31,265;31,31;38,901;39,048;312,381;308,974;;90,549
2017-09-24 08:01;23,0414;-51,5487;9,134;32,614;276,758;56,361;64,896;5,421;102,065;0,307;0,304;34,222;33,43;126,867;63,075;63,857;31,212;31,489;38,901;39,048;312,381;308,974;;90,549
2017-09-24 08:02;23,0516;-51,6218;9,135;32,23;276,264;55,976;64,896;5,617;102,025;0,314;0,312;34,408;33,588;127,062;63,297;63,775;31,393;31,689;38,901;39,048;312,711;308,974;;90,549
2017-09-24 08:03;23,0618;-51,6949;9,11;31,998;274,799;55,492;64,969;5,617;102,025;0,314;0,312;34,394;33,609;126,852;63,138;63,722;31,387;31,652;38,901;39,048;312,711;308,974;;90,549
2017-09-24 08:04;23,072;-51,768;9,079;32,173;274,212;55,604;64,969;5,873;101,733;0,312;0,308;34,227;33,469;126,548;62,893;63,655;31,241;31,559;38,901;39,048;312,711;308,974;;90,549
2017-09-24 08:05;23,0822;-51,8411;9,132;32,433;272,637;56,103;64,969;5,873;101,733;0,312;0,308;34,258;33,495;126,31;62,851;63,648;31,37;31,557;38,901;39,048;312,711;308,974;;90,549
2017-09-24 08:06;23,0924;-51,9142;9,087;32,268;278,462;55,558;65,183;6,046;101,85;0,307;0,309;34,033;33,37;126,112;62,359;63,604;31,167;31,426;38,022;37,729;324,908;316,593;;90,33
2017-09-24 08:07;23,1026;-51,9873;9,093;32,259;278,462;55,625;65,183;6,046;101,85;0,307;0,309;33,855;33,2;125,864;62,13;63,713;30,963;31,225;38,901;39,048;313,077;316,593;;90,33
2017-09-24 08:08;23,1128;-52,0604;9,113;32,319;278,462;55,698;65,183;6,046;101,566;0,304;0,308;33,864;33,208;125,729;62,076;63,668;30,974;31,305;38,901;39,048;313,077;316,593;;90,33
2017-09-24 08:09;23,123;-52,1335;9,16;32,308;272,418;56,19;65,183;6,39;101,566;0,304;0,308;33,919;33,216;126,039;62,3;63,733;30,987;31,27;38,901;39,048;313,077;316,593;;90,33
2017-09-24 08:10;23,1332;-52,2066;9,179;31,931;270,659;55,783;65,13;6,52;101,696;0,307;0,311;33,974;33,325;126,226;62,505;63,779;31,048;31,303;38,901;39,048;313,077;316,593;;90,33
2017-09-24 08:11;23,1434;-52,2797;9,185;32,35;271,722;56,032;65,13;6,422;101,696;0,307;0,308;34,139;33,392;126,789;62,961;63,857;31,16;31,461;38,901;39,048;313,077;316,593;;90,33
2017-09-24 08:12;23,1536;-52,3528;9,21;32,63;271,593;56,387;65,13;6,422;101,64;0,313;0,312;34,194;33,504;127,004;63,277;63,914;31,168;31,46;38,901;39,048;313,077;316,593;;90,33
2017-09-24 08:13;23,1638;-52,4259;9,219;32,821;272,308;56,809;65,83;5,792;101,9;0,322;0,315;34,356;33,64;127,839;63,681;64,078;31,396;31,662;38,938;39,048;313,077;316,593;;90,22
2017-09-24 08:14;23,174;-52,499;9,188;32,855;274,066;56,751;66,345;4,905;101,9;0,325;0,315;34,755;33,877;13,234;64,098;64,059;31,691;31,976;38,938;39,048;313,077;316,593;;89,011
2017-09-24 08:15;23,1842;-52,5721;9,201;32,908;275,22;56,943;66,345;5,482;101,926;0,321;0,312;34,695;33,895;127,961;63,969;64,059;31,651;31,89;38,974;39,048;313,077;316,593;;89,011
2017-09-24 08:16;23,1944;-52,6452;9,151;32,396;276,374;56,139;66,345;5,482;101,926;0,321;0,315;34,79;34,035;127,834;63,812;64;31,761;32,025;38,974;39,048;313,407;309,267;;89,011
2017-09-24 08:17;23,2046;-52,7183;9,082;32,291;276,374;55,706;66,345;5,482;101,952;0,318;0,312;34,662;33,903;127,23;63,362;63,954;31,675;31,941;38,974;39,084;313,407;309,267;;89,011
2017-09-24 08:18;23,2148;-52,7914;9,059;32,301;276,374;55,497;66,345;5,482;101,952;0,31;0,312;34,375;33,724;126,847;62,799;63,987;31,422;31,717;38,974;39,084;313,407;309,267;;89,011
2017-09-24 08:19;23,225;-52,8645;9,03;32,614;276,374;55,665;66,345;5,482;101,709;0,302;0,309;34,079;33,507;125,916;61,881;64;31,314;31,37;38,974;39,048;313,407;309,267;;89,011
2017-09-24 08:20;23,2352;-52,9376;9,025;32,491;276,703;55,774;66,345;5,043;101,709;0,293;0,309;33,645;33,047;124,86;61,021;63,948;30,802;31,071;38,974;39,048;313,407;309,267;;89,011
2017-09-24 08:21;23,2454;-53,0107;9,048;32,766;277,582;56,014;66,345;5,043;101,669;0,293;0,305;33,349;32,751;124,607;61,055;63,54;30,526;30,834;38,901;39,158;313,407;309,267;;89,011
2017-09-24 08:22;23,2556;-53,0838;9,082;32,582;278,352;56,105;66,345;5,043;101,669;0,293;0,301;33,315;32,72;124,831;61,38;63,3;30,476;30,766;38,901;39,158;313,407;309,267;;89,011
2017-09-24 08:23;23,2658;-53,1569;9,066;32,34;279,396;55,969;66,081;4,615;101,797;0,296;0,305;33,504;32,816;125,446;61,73;63,624;30,616;30,861;38,901;39,158;313,407;309,267;;89,011
2017-09-24 08:24;23,276;-53,23;9,042;32,07;279,231;55,484;66,081;4,77;101,797;0,304;0,305;33,605;32,946;125,763;62,066;63,718;30,707;31,01;38,901;39,158;313,407;309,267;;89,011
2017-09-24 08:25;23,2862;-53,3031;9,067;32,354;279,066;56,16;65,519;5,014;101,733;0,304;0,307;33,842;33,055;126,113;62,375;63,629;30,888;31,123;38,974;39,194;313,407;309,267;;89,231
2017-09-24 08:26;23,2964;-53,3762;9,098;32,575;278,132;56,009;65,385;5,161;101,733;0,306;0,307;33,861;33,134;126,251;62,713;63,611;30,913;31,17;38,974;39,194;313,773;309,267;;89,89
2017-09-24 08:27;23,3066;-53,4493;9,146;32,719;277,949;56,513;65,055;5,324;101,524;0,303;0,304;33,792;33,138;126,118;62,547;63,577;30,943;31,208;39,048;39,304;313,773;309,267;;90,549
2017-09-24 08:03;23,3168;-53,5224;9,104;32,43;275,495;55,859;64,982;5,592;101,524;0,303;0,304;33,769;33,093;125,975;62,351;63,565;30,829;31,138;39,048;39,304;313,773;309,267;;90,549
2017-09-24 08:29;23,327;-53,5955;9,072;32,324;275,495;55,43;64,982;5,421;101,38;0,301;0,305;33,682;33;125,623;62,222;63,482;30,758;31,069;39,048;39,304;313,773;309,267;;90,549
2017-09-24 08:30;23,3372;-53,6686;9,046;32,066;276,484;55,356;64,982;5,421;101,38;0,301;0,305;33,502;32,869;125,434;61,898;63,56;30,608;30,906;39,048;39,304;313,773;309,267;;90,549
2017-09-24 08:31;23,3474;-53,7417;9,08;31,85;275,714;55,208;65,183;6,046;101,66;0,299;0,305;33,431;32,882;125,324;61,851;63,59;30,652;30,943;39,084;39,304;324,908;316,593;;90,11
2017-09-24 08:32;23,3576;-53,8148;9,106;32,041;275,714;55,563;65,183;6,046;101,66;0,303;0,305;33,551;32,899;125,646;62,027;63,585;30,665;30,965;39,084;39,304;324,908;316,593;;90,11
2017-09-24 08:33;23,3678;-53,8879;9,169;32,503;276,484;56,256;65,183;6,046;101,934;0,303;0,307;33,605;32,914;125,789;62,157;63,678;30,67;30,939;39,048;39,267;314,176;316,593;;90,22
